Site,Plot,Date,Time,Observer,Transect,Position,OW Bluestem TL,OW Bluestem TR,OW Bluestem BL,OW Bluestem BR,Johnson TL,Johnson TR,Johnson BL,Johnson BR,Present?,Notes
High Hope ,Corral,6/9/2023,9:19,LR,QL1,12,1,1,0,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,15,0,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,18,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,21,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,24,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,27,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,30,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,33,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,36,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,39,0,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,42,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,45,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,48,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,0,0,0,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,3,1,0,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,6,1,0,0,0,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,9,1,1,1,0,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,12,1,1,0,0,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,15,1,1,1,0,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,18,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,21,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,24,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,27,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,30,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,33,1,1,0,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,36,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,39,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,42,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,45,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,CENTER,48,1,1,0,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,0,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,3,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,6,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,9,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,12,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,15,1,1,0,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,18,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,21,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,24,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,27,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,30,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,33,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,36,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,39,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,42,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,45,1,1,1,1,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL2,48,1,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,0,1,0,1,0,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,3,1,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,6,1,1,0,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,9,1,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,12,1,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,15,1,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,18,0,1,0,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,21,1,1,0,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,24,1,1,0,0,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,27,0,0,0,0,0,0,0,0,No,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,30,0,0,1,0,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,33,1,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,36,0,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,39,1,0,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,42,0,0,0,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,45,1,0,0,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL1,48,0,0,0,0,0,0,0,0,No,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,0,1,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,3,1,0,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,6,0,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,9,1,0,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,12,0,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,15,0,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,18,0,1,0,0,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,21,1,1,0,0,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,24,1,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,27,1,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,30,1,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,33,1,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,36,1,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,39,1,0,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,42,1,0,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,45,1,1,1,0,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,CENTER,48,1,0,0,0,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,0,0,1,0,1,1,0,1,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,3,1,1,0,0,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,6,0,0,0,0,0,0,0,0,No,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,9,0,0,0,0,0,0,0,0,No,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,12,0,0,0,0,0,0,0,0,No,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,15,0,1,0,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,18,1,1,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,21,0,0,1,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,24,0,0,1,0,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,27,1,1,0,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,30,0,0,1,0,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,33,1,1,1,0,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,36,0,1,0,0,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,39,1,0,0,1,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,42,0,0,0,0,0,0,0,0,No,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,45,0,0,1,0,0,0,0,0,Yes,
High Hope ,Valley,6/8/2023,9:30,LR,QL2,48,0,0,0,0,0,0,0,0,No,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,0,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,3,1,0,0,0,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,6,0,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,9,0,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,12,0,0,1,0,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,15,0,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,18,1,0,0,0,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,21,1,0,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,24,1,1,0,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,27,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,30,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,33,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,36,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,39,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,42,0,1,0,0,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,45,0,1,0,0,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL1,48,0,0,0,0,0,0,0,0,No,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,0,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,3,1,1,0,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,6,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,9,0,1,0,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,12,0,0,1,0,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,15,0,0,0,0,0,0,0,0,No,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,18,1,0,1,0,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,21,0,0,0,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,24,1,1,1,0,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,27,0,0,0,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,30,1,1,0,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,33,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,36,0,1,0,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,39,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,42,0,0,0,0,0,0,0,0,No,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,45,1,1,1,0,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,CENTER,48,1,0,0,0,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,0,1,1,0,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,3,1,0,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,6,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,9,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,12,1,0,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,15,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,18,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,21,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,24,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,27,1,0,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,30,1,0,0,0,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,33,1,1,1,1,0,0,0,0,Yes,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,36,0,0,0,0,0,0,0,0,No,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,39,0,0,0,0,0,0,0,0,No,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,42,0,0,0,0,0,0,0,0,No,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,45,0,0,0,0,0,0,0,0,No,
High Hope ,Statue,6/9/2023,2:10,LR,QL2,48,0,0,0,0,0,0,0,0,No,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
