site,plot,date,observer,start_time,transectID,position,herb,wood,litter,bare,rocky,canopy,automatic_sum,notes,year,season,,,,,,,,,,,
CrossTimbers,Middle,6/24/2023,EAL,13:58,QL2,42,13,0,3,0,0,0,16,,2023,summer,,,,,,,,,,,
CrossTimbers,Middle,6/24/2023,EAL,13:58,QL2,45,3.5,0,12.5,0,0,0,16,,2023,summer,,,,,,,,,,,
CrossTimbers,Middle,6/24/2023,EAL,13:58,QL2,48,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,0,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,3,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,6,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,9,0,0,16,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,12,0,0,16,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,15,0,0,16,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,18,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,21,0,0,15.5,0.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,24,0,0,15,1,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,27,0.5,0,15,0.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,30,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,33,1,0,11,4,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,36,2,0,10,4,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,39,1,0,15,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,42,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,45,0,0,14.5,1.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:40,QL1,48,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,0,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,3,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,6,6,0,9,1,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,9,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,12,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,15,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,18,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,21,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,24,3,0,11,2,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,27,3,0,10.5,2.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,30,3.5,0,7.5,5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,33,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,36,3,0,9.5,3.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,39,4.5,0,8.5,3,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,42,5,0,10,1,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,45,1.5,0,13.5,1,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,15:51,CENTER,48,1,0,12.5,2.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,0,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,3,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,6,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,9,4,0,11.5,0.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,12,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,15,5,0,10.5,0.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,18,1,0,15,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,21,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,24,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,27,0,0,16,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,30,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,33,1,0,15,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,36,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,39,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,42,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,45,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Flush,6/13/2023,EAL,16:25,QL2,48,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:12,QL1,0,7,0,9,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,3,7,0,9,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,6,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,9,6,0,10,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,12,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,15,3.5,0,12.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,18,9,0,7,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,21,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,24,4.5,0,11.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,27,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,30,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,33,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,36,4.5,0,11.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,39,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,42,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,45,4.5,0,11.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,9:22,QL1,48,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,0,3.5,0,12.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,3,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,6,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,9,11,0,3,2,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,12,10.5,0,3.5,2,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,15,7.5,0,4,4.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,18,2.5,0,12.5,1,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,21,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,24,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,27,5,0,8,3,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,30,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,33,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,36,2,0,13.5,0.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,39,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,42,3,0,12,1,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,45,1.5,0,13.5,1,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,10:34,CENTER,48,4.5,0,10.5,1,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,0,4.5,0,10.5,1,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,3,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,6,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,9,7,0,9,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,12,10.5,0,5.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,15,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,18,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,21,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,24,3,0,12,1,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,27,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,30,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,33,3,0,12.5,0.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,36,4.5,0,11.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,39,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,42,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,45,2,0,12,2,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Shed,6/13/2023,HA,14:08,QL2,48,9.5,0,5,1.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,0,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,3,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,6,8.5,0,7.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,9,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,12,9,0,7,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,15,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,18,6,0,10,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,21,8.5,0,6,1.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,24,5.5,0,10.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,27,6,0,8,2,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,30,7,0,9,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,33,8,0,7,1,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,36,7.5,0,8.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,39,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,42,6,0,10,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,45,7,0,7,2,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,10:37,QL1,48,7.5,0,7,1.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,0,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,3,9.5,0,6.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,6,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,9,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,12,7,0,9,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,15,6,0,10,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,18,5.5,0,10.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,21,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,24,6,0,9,1,0,0,16,Hog damage,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,27,7,0,6,3,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,30,7,0,8,1,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,33,9,0,6,1,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,36,7,0,5,4,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,39,7.5,0,6.5,2,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,42,11,0,4.5,0.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,45,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,RK,11:39,CENTER,48,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,0,6,0,4,6,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,3,2.5,0,11.5,2,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,6,7,0,7,2,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,9,8,0,8,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,12,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,15,2,0,14,0,0,0.5,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,18,4,0,10,2,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,21,4,0,8,4,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,24,7,0,7,2,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,27,6,0,6,4,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,30,7,0,9,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,33,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,36,5,0,8.5,2.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,39,4.5,0,5,6.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,42,5,0,7.5,3.5,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,45,5,0,4,7,0,0,16,,2023,summer,,,,,,,,,,,
Fawcett,Hog,6/13/2023,ER,14:25,QL2,48,5,0,6,5,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,0,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,3,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,6,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,9,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,12,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,15,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,18,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,21,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,24,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,27,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,30,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,33,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,36,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,39,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,42,0.5,0,12.5,3,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:10,QL1,45,2,0,12.5,1.5,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:27,QL1,48,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,0,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,3,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,6,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,9,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,12,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,15,1,0,15,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,18,0.5,0,14.5,1,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,21,1,2,12.5,0,0.5,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,24,1,2,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,27,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,30,1,0,15,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,33,0.5,0,15.5,0,0,1,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,36,0,0,13.5,2.5,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,39,0.5,0,12.5,3,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,42,1,0,15,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,10:36,CENTER,45,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,CENTER,48,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,0,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,3,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,6,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,9,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,12,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,15,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,18,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,21,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,24,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,27,0.5,0,15.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,30,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,33,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,36,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,39,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,42,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:02,QL2,45,3.5,0,12.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Rider,6/20/2023,EAL,11:36,QL2,48,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,0,1,0,15,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,3,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,6,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,9,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,12,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,15,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,18,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
