site,plot,date,observer,start_time,activity,participants,temp_F,wind_km_h,Clouds_pct,humidity_pct,notes,year,season,
Lewisville,Airfield,6/25/2018,"E. Lichtenberg, K. Wynne",7:31,Milkweed transects,"E. Lichtenberg, K. Wynne",,,,,,2018,summer,
Lewisville,Oakland,6/25/2018,"E. Lichtenberg, S. Wilhelm",7:50,Milkweed transects,"E. Lichtenberg, K. Wynne",,,,,,2018,summer,
Lewisville,Westlake,6/25/2018,"W. Behr, K. Simpson",7:56,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
Lewisville,Dam,6/25/2018,"W. Behr, K. Simpson",11:23,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
Lewisville,Oakland,6/24/2018,"W. Behr, K. Simpson",8:01,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
Lewisville,Airfield,6/24/2018,"W. Behr, K. Simpson",10:52,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
Hagerman,Meadow Pond,6/26/2018,S. Wilhelm,7:43,Bee bowls down,"E. Lopez, S. Wilhelm",82.04,6.1,5,77.7,,2018,summer,
Hagerman,Bennett Hill,6/26/2018,S. Wilhelm,8:20,Bee bowls down,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",83.12,8.8,15,67.3,,2018,summer,
Hagerman,Bennett Hill,6/26/2018,S. Wilhelm,9:03,AM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",85.64,9.5,35,66.3,,2018,summer,
Hagerman,Meadow Pond,6/26/2018,S. Wilhelm,10:05,AM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",88.52,4.1,75,63.4,,2018,summer,
Hagerman,Bennett Hill,6/26/2018,S. Wilhelm,13:00,PM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",95,1.5,45,50.8,,2018,summer,
Hagerman,Meadow Pond,6/26/2018,S. Wilhelm,14:13,PM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",97.16,1.4,30,50.8,,2018,summer,
Hagerman,Meadow Pond,6/26/2018,S. Wilhelm,15:00,Bee bowls up,"E. Lopez, S. Wilhelm",99.5,1.2,40,46.6,,2018,summer,
Hagerman,Bennett Hill,6/26/2018,S. Wilhelm,15:36,Bee bowls up,E. Lopez,97.7,6.2,35,45.3,,2018,summer,
Hagerman,Upper,6/27/2018,S. Wilhelm,7:24,Bee bowls down,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",80.78,2.7,0,71.8,,2018,summer,
Hagerman,Crow Hill,6/27/2018,S. Wilhelm,7:52,Bee bowls down,"E. Lopez, S. Wilhelm",83.12,4.3,0,63,,2018,summer,
Hagerman,Crow Hill,6/27/2018,S. Wilhelm,9:00,AM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",87.44,6.7,5,61.9,,2018,summer,
Hagerman,Upper,6/27/2018,S. Wilhelm,10:04,AM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",90.14,6.2,0,56.8,,2018,summer,
Hagerman,Crow Hill,6/27/2018,S. Wilhelm,13:06,PM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",96.26,2,5,52,,2018,summer,
Hagerman,Upper,6/27/2018,S. Wilhelm,14:07,PM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",97.88,2.1,5,49,,2018,summer,
Hagerman,Upper,6/27/2018,S. Wilhelm,14:40,Bee bowls up,"E. Lopez, S. Wilhelm",103.28,3.9,5,40.6,,2018,summer,
Hagerman,Crow Hill,6/27/2018,S. Wilhelm,15:00,Bee bowls up,"E. Lopez, S. Wilhelm",103.46,3.2,5,42.1,,2018,summer,
Hagerman,Bennett Hill,6/26/2018,"E. Lichtenberg, S. Wilhelm",8:39,Milkweed transects,"E. Lichtenberg, S. Wilhelm",,,,,,2018,summer,
Hagerman,Meadow Pond,6/26/2018,"E. Lichtenberg, S. Wilhelm",10:50,Milkweed transects,"E. Lichtenberg, S. Wilhelm",,,,,,2018,summer,
Hagerman,Crow Hill,6/27/2018,"E. Lopez, S. Wilhelm",8:05,Milkweed transects,"E. Lopez, S. Wilhelm",,,,,,2018,summer,
Hagerman,Upper,6/27/2018,"E. Lichtenberg, S. Wilhelm",11:08,Milkweed transects,"E. Lichtenberg, S. Wilhelm",,,,,,2018,summer,
Hagerman,Crow Hill,6/26/2018,"W. Behr, K. Simpson",14:34,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
Hagerman,Upper,6/27/2018,"W. Behr, K. Simpson",6:58,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
Hagerman,Meadow Pond,6/27/2018,"W. Behr, K. Simpson",14:33,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
Hagerman,Bennett Hill,6/28/2018,"W. Behr, K. Simpson",7:25,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
CrossTimbers,Middle,6/29/2018,S. Wilhelm,7:10,Bee bowls down,"E. Lopez, S. Wilhelm",78.62,4.8,0,77.5,,2018,summer,
CrossTimbers,50 Acres,6/29/2018,S. Wilhelm,8:00,Bee bowls down,"E. Lopez, S. Wilhelm",84.38,3.9,0,65.7,,2018,summer,
CrossTimbers,50 Acres,6/29/2018,S. Wilhelm,9:01,AM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",86,4.9,0,65,,2018,summer,
CrossTimbers,Middle,6/29/2018,S. Wilhelm,10:14,AM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",90.32,7.9,0,55.6,,2018,summer,
CrossTimbers,50 Acres,6/29/2018,S. Wilhelm,13:02,PM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",96.8,1.2,10,46.8,,2018,summer,
CrossTimbers,Middle,6/29/2018,S. Wilhelm,14:15,PM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",99.86,11.4,5,43.1,,2018,summer,
CrossTimbers,Middle,6/29/2018,S. Wilhelm,14:49,Bee bowls up,"S. Wilhelm, K. Wynne",100.22,6.8,5,37.8,,2018,summer,
CrossTimbers,50 Acre,6/29/2018,S. Wilhelm,15:15,Bee bowls up,"E. Lopez, S. Wilhelm",100.76,4.2,5,36.5,,2018,summer,
CrossTimbers,Highway,6/30/2018,S. Wilhelm,7:24,Bee bowls down,"S. Wilhelm, K. Wynne",80.06,6.4,80,75.1,,2018,summer,
CrossTimbers,East,6/30/2018,S. Wilhelm,7:43,Bee bowls down,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",82.76,7.4,80,69.1,,2018,summer,
CrossTimbers,East,6/30/2018,S. Wilhelm,9:00,AM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",87.26,8.7,70,68.2,,2018,summer,
CrossTimbers,Highway,6/30/2018,S. Wilhelm,10:00,AM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",86.72,4.3,70,35.6,,2018,summer,
CrossTimbers,East,6/30/2018,S. Wilhelm,13:00,PM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",97.88,3,15,56,,2018,summer,
CrossTimbers,Highway,6/30/2018,S. Wilhelm,14:02,PM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",98.24,5.9,75,52.4,,2018,summer,
CrossTimbers,Highway,6/30/2018,S. Wilhelm,14:36,Bee bowls up,"E. Lopez, S. Wilhelm",105.44,5.3,80,45.4,,2018,summer,
CrossTimbers,East,6/30/2018,S. Wilhelm,14:50,Bee bowls up,"E. Lopez, K. Wynne",105.08,5.1,70,42.3,,2018,summer,
CrossTimbers,Middle,6/29/2018,"E. Lichtenberg, K. Wynne",7:18,Milkweed transects,"E. Lichtenberg, K. Wynne",,,,,,2018,summer,
CrossTimbers,50 Acres,6/29/2018,"E. Lopez, S. Wilhelm",8:20,Milkweed transects,"E. Lopez, S. Wilhelm",,,,,,2018,summer,
CrossTimbers,Highway,6/30/2018,"E. Lopez, S. Wilhelm",7:06,Milkweed transects,"E. Lopez, S. Wilhelm",,,,,,2018,summer,
CrossTimbers,East,6/30/2018,"E. Lopez, S. Wilhelm",8:03,Milkweed transects,"E. Lopez, S. Wilhelm",,,,,,2018,summer,
CrossTimbers,50 Acres,6/29/2018,"W. Behr, K. Simpson",8:07,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
CrossTimbers,East,6/29/2018,"W. Behr, K. Simpson",11:23,Veg transects,"W. Behr, K. Simpson, E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",,,,,,2018,summer,
CrossTimbers,Highway,6/29/2018,"W. Behr, K. Simpson",13:22,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
CrossTimbers,Middle,6/30/2018,"W. Behr, K. Simpson",10:19,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
Davis,Cedarsnew,7/1/2018,S. Wilhelm,7:14,Bee bowls down,"E. Lopez, K. Wynne",81.5,6.2,60,64.4,,2018,summer,
Davis,Middlenew,7/1/2018,S. Wilhelm,7:58,Bee bowls down,"E. Lopez, K. Wynne",82.22,6.4,60,68.3,,2018,summer,
Davis,Middlenew,7/1/2018,S. Wilhelm,9:06,AM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",85.28,8.4,75,72.7,,2018,summer,
Davis,Cedarsnew,7/1/2018,S. Wilhelm,10:21,AM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",85.82,1.3,90,69.2,,2018,summer,
Davis,Middlenew,7/1/2018,S. Wilhelm,13:51,PM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",83.66,1.2,65,88.9,,2018,summer,
Davis,Cedarsnew,7/1/2018,S. Wilhelm,14:56,PM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",90.14,8.6,55,67.7,,2018,summer,
Davis,Cedarsnew,7/1/2018,S. Wilhelm,15:28,Bee bowls up,"E. Lopez, K. Wynne",88.16,3.3,55,70.4,,2018,summer,
Davis,Middlenew,7/1/2018,S. Wilhelm,15:44,Bee bowls up,"E. Lopez, K. Wynne",92.84,3,45,71,,2018,summer,
Davis,Townnew,7/2/2018,S. Wilhelm,7:33,Bee bowls down,"E. Lichtenberg, E. Lopez, S. Wilhelm",80.78,1.6,80,78.1,,2018,summer,
Davis,Townnew,7/2/2018,S. Wilhelm,9:00,AM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",80.24,4.3,100,80.5,,2018,summer,
Davis,Townnew,7/2/2018,S. Wilhelm,13:51,PM netting,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",93.74,3.1,25,58.6,,2018,summer,
Davis,Townnew,7/2/2018,S. Wilhelm,14:50,Bee bowls up,"E. Lopez,S. Wilhelm, K. Wynne",97.7,7.4,15,57,Delayed due to possible rain,2018,summer,
Davis,Cedarsnew,7/1/2018,"E. Lichtenberg, S. Wilhelm",7:33,Milkweed transect,"E. Lichtenberg, S. Wilhelm",,,,,,2018,summer,
Davis,Townnew,7/2/2018,"E. Lopez, K. Wynne",7:46,Milkweed transect,"E. Lichtenberg, E. Lopez, S. Wilhelm, K. Wynne",,,,,,2018,summer,
Davis,Middlenew,7/2/2018,"W. Behr, K. Simpson",9:25,Milkweed transect,"W. Behr, K. Simpson",,,,,,2018,summer,
Davis,Cedarsnew,7/1/2018,"W. Behr, K. Simpson",7:02,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
Davis,Townnew,7/1/2018,"W. Behr, K. Simpson",9:30,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
Davis,Middlenew,7/2/2018,"W. Behr, K. Simpson",7:19,Veg transects,"W. Behr, K. Simpson",,,,,,2018,summer,
Stillhouse,WMA5,6/8/2017,J. Heiser,7:45,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Stillhouse,WMA5,6/8/2017,J. Heiser,8:50,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",87.1,2.5,,,,2017,summer,
Stillhouse,50 Acres,6/8/2017,J. Heiser,9:40,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",82,2.5,,,,2017,summer,
Stillhouse,50 Acres,6/8/2017,J. Heiser,9:50,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",84.4,7.8,,,,2017,summer,
Stillhouse,50 Acres,6/8/2017,J. Heiser,10:38,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",88.3,7.1,,,,2017,summer,
Stillhouse,WMA5,6/8/2017,J. Heiser,12:06,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",94,5.1,,,,2017,summer,
Stillhouse,50 Acres,6/8/2017,J. Heiser,14:07,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",93.3,4.6,,,,2017,summer,
Stillhouse,WMA5,6/8/2017,J. Heiser,15:26,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",93.6,4.3,,,,2017,summer,
Stillhouse,WMA5,6/8/2017,J. Heiser,16:25,Bee bowls up,"B. Harter, E. Lichtenberg",NA,NA,,,,2017,summer,
Stillhouse,50 Acres,6/8/2017,J. Heiser,17:20,Bee bowls up,"E. Lichtenberg, K. Strain",92.3,7.3,,,,2017,summer,
Stillhouse,50 Acres,6/8/2017,J. Heiser,17:42,Veg transects (QLI),"J. Heiser, K. Strain",89.6,6.9,,,,2017,summer,
Stillhouse,50 Acres,6/8/2017,J. Heiser,17:42,Milkweed transects,"B. Harter, E. Lichtenberg",89.6,6.9,,,,2017,summer,
Stillhouse,50 Acres,6/9/2017,J. Heiser,10:30,"Veg transects (QLII, Center)","B. Harter, J. Heiser, K. Strain",NA,NA,,,written on back of milkweed data sheet,2017,summer,
Stillhouse,WMA5,6/9/2017,J. Heiser,13:05,Veg transects,"B. Harter, K. Strain",NA,NA,,,rained in morning,2017,summer,
Stillhouse,WMA5,6/9/2017,J. Heiser,13:38,Milkweed transects,"J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
Stillhouse,Union Grove,6/9/2017,J. Heiser,15:00,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Stillhouse,Dana Peak,6/10/2017,J. Heiser,7:20,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Stillhouse,Dana Peak,6/10/2017,J. Heiser,7:50,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",76.8,4.8,,,,2017,summer,
Stillhouse,Union Grove,6/10/2017,J. Heiser,8:35,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",79.3,8.8,,,,2017,summer,
Stillhouse,Union Grove,6/10/2017,J. Heiser,9:06,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",80.3,5.5,,,fluctuating breeze could have affected pollinator abundance,2017,summer,
Stillhouse,Dana Peak,6/10/2017,J. Heiser,10:07,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",81,10.2,,,,2017,summer,
Stillhouse,Dana Peak,6/10/2017,J. Heiser,11:10,Veg transects (QLI),"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Stillhouse,Dana Peak,6/10/2017,J. Heiser,11:10,Milkweed transects,"E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Stillhouse,Union Grove,6/10/2017,J. Heiser,12:30,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",90.2,6.2,,,,2017,summer,
Stillhouse,Dana Peak,6/10/2017,J. Heiser,13:41,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",87.7,14.8,,,,2017,summer,
Stillhouse,Dana Peak,6/10/2017,J. Heiser,14:19,Bee bowls up,E. Lichtenberg,93.9,6.5,,,,2017,summer,
Stillhouse,Union Grove,6/10/2017,J. Heiser,15:00,Bee bowls up,E. Lichtenberg,92.4,8.6,,,,2017,summer,
Stillhouse,Union Grove,6/10/2017,J. Heiser,15:00,Veg transects,"B. Harter, J. Heiser, K. Strain",NA,NA,,,,2017,summer,
Stillhouse,Dana Peak,6/10/2017,J. Heiser,16:34,"Veg transects (QLII, Center)","B. Harter, J. Heiser, K. Strain",92,14,,,,2017,summer,
Whitney,Flood,6/11/2017,J. Heiser,7:00,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Whitney,Flood,6/11/2017,J. Heiser,7:45,Bee bowls down,"J. Heiser, E. Lichtenberg",74.3,4.2,,,,2017,summer,
Whitney,50 Acres,6/11/2017,J. Heiser,8:30,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Whitney,50 Acres,6/11/2017,J. Heiser,8:30,Bee bowls down,"E. Lichtenberg, K. Strain",81.6,4.2,,,,2017,summer,
Whitney,50 Acres,6/11/2017,J. Heiser,9:04,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",82.7,5.2,,,,2017,summer,
Whitney,Flood,6/11/2017,J. Heiser,10:20,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",82.5,3.7,,,,2017,summer,
Whitney,Flood,6/11/2017,J. Heiser,11:00,Veg transects,"B. Harter, K. Strain",NA,NA,,,,2017,summer,
Whitney,Flood,6/11/2017,J. Heiser,11:40,Milkweed transects,"J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
Whitney,50 Acres,6/11/2017,J. Heiser,13:16,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",90.1,10,,,,2017,summer,
Whitney,Flood,6/11/2017,J. Heiser,14:28,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",90.8,11.8,,,,2017,summer,
Whitney,Flood,6/11/2017,J. Heiser,15:10,Bee bowls up,"E. Lichtenberg, K. Strain",NA,NA,,,4 bowls dry or broken,2017,summer,
Whitney,50 Acres,6/11/2017,J. Heiser,15:58,Veg transects,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Whitney,50 Acres,6/11/2017,J. Heiser,16:00,Bee bowls up,E. Lichtenberg,NA,NA,,,1 bowl dry,2017,summer,
Whitney,50 Acres,6/11/2017,J. Heiser,16:20,Milkweed transects,"E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Whitney,Main,6/12/2017,J. Heiser,7:18,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Whitney,Main,6/12/2017,J. Heiser,7:35,Bee bowls down,"J. Heiser, E. Lichtenberg, K. Strain",75.9,5.6,,,,2017,summer,
Whitney,Woods,6/12/2017,J. Heiser,8:11,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Whitney,Woods,6/12/2017,J. Heiser,8:25,Bee bowls down,"J. Heiser, E. Lichtenberg",78.9,3.4,,,,2017,summer,
Whitney,Woods,6/12/2017,J. Heiser,9:05,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",83.8,10,,,,2017,summer,
Whitney,Woods,6/12/2017,J. Heiser,8:45,Milkweed 10 min,"B. Harter, K. Strain",NA,NA,,,,2017,summer,
Whitney,Main,6/12/2017,J. Heiser,10:11,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",83.6,5.6,,,,2017,summer,
Whitney,Main,6/12/2017,J. Heiser,10:56,Veg transects,"J. Heiser, K. Strain",NA,NA,,,,2017,summer,
Whitney,Main,6/12/2017,J. Heiser,11:00,Milkweed transects,"B. Harter, E. Lichtenberg",NA,NA,,,,2017,summer,
Whitney,Woods,6/12/2017,J. Heiser,13:16,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",96.6,7.2,,,,2017,summer,
Whitney,Main,6/12/2017,J. Heiser,14:21,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",92.4,10.5,,,,2017,summer,
Whitney,Main,6/12/2017,J. Heiser,15:11,Bee bowls up,"J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
Whitney,Woods,6/12/2017,J. Heiser,15:30,Veg transects,"B. Harter, K. Strain",NA,NA,,,,2017,summer,
Whitney,Woods,6/12/2017,J. Heiser,16:00,Bee bowls up,"J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
Whitney,Woods,6/12/2017,J. Heiser,16:10,Milkweed transects,"J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
Waco,Area 12,6/13/2017,J. Heiser,7:25,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Waco,Area 12,6/13/2017,J. Heiser,7:50,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",82.3,4.8,,,,2017,summer,
Waco,Area 48,6/13/2017,J. Heiser,8:46,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Waco,Area 48,6/13/2017,J. Heiser,,Bee bowls down,"J. Heiser, E. Lichtenberg",92,2.9,,,,2017,summer,
Waco,Area 48,6/13/2017,J. Heiser,10:30,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",91,7.8,,,,2017,summer,
Waco,Area 12,6/13/2017,J. Heiser,11:44,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",87.8,12.8,,,,2017,summer,
Waco,Area 48,6/13/2017,J. Heiser,13:37,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",93.8,8.1,,,,2017,summer,
Waco,Area 12,6/13/2017,J. Heiser,14:47,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",96.8,7.5,,,,2017,summer,
Waco,Area 12,6/13/2017,J. Heiser,15:30,Bee bowls up,"J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Waco,Area 48,6/13/2017,J. Heiser,16:00,Bee bowls up,"E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Waco,Area 52,6/14/2017,J. Heiser,7:53,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Waco,Area 52,6/14/2017,J. Heiser,8:41,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",84.7,6.2,,,,2017,summer,
Waco,Area 111,6/14/2017,J. Heiser,9:40,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",83.3,15.3,,,,2017,summer,
Waco,Area 111,6/14/2017,J. Heiser,9:52,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Waco,Area 111,6/14/2017,J. Heiser,10:18,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",83.7,7,,,,2017,summer,
Waco,Area 52,6/14/2017,J. Heiser,11:35,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",93.3,13.4,,,,2017,summer,
Waco,Area 111,6/14/2017,J. Heiser,13:21,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",93.2,7.3,,,,2017,summer,
Waco,Area 52,6/14/2017,J. Heiser,14:54,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",92.8,6.9,,,,2017,summer,
Waco,Area 52,6/14/2017,J. Heiser,15:30,Bee bowls up,"B. Harter, E. Lichtenberg",NA,NA,,,,2017,summer,
Waco,Area 111,6/14/2017,J. Heiser,16:50,Bee bowls up,"B. Harter, E. Lichtenberg",NA,NA,,,,2017,summer,
Waco,Area 48,6/15/2017,J. Heiser,7:30,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Waco,Area 48,6/15/2017,J. Heiser,7:30,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Waco,Area 52,6/15/2017,J. Heiser,9:15,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Waco,Area 52,6/15/2017,J. Heiser,9:15,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Waco,Area 111,6/15/2017,J. Heiser,10:50,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Waco,Area 111,6/15/2017,J. Heiser,10:50,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Waco,Area 12,6/15/2017,J. Heiser,13:01,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Waco,Area12,6/15/2017,J. Heiser,13:01,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Cattle,6/17/2017,J. Heiser,7:15,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Cattle,6/17/2017,J. Heiser,7:30,Bee bowls down,"B. Harter, J. Heiser, K. Strain",79.6,2.3,,,,2017,summer,
Crow,Cactus,6/17/2017,J. Heiser,7:51,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Cactus,6/17/2017,J. Heiser,8:09,Bee bowls down,"J. Heiser, E. Lichtenberg, K. Strain",80.1,7.1,,,,2017,summer,
Crow,Cattle,6/17/2017,J. Heiser,8:35,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Cattle,6/17/2017,J. Heiser,8:35,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Cactus,6/17/2017,J. Heiser,9:10,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",84.8,12.3,,,,2017,summer,
Crow,Cattle,6/17/2017,J. Heiser,10:08,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",87.7,12.5,,,,2017,summer,
Crow,Cattle,6/17/2017,J. Heiser,10:55,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Cattle,6/17/2017,J. Heiser,10:55,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Cactus,6/17/2017,J. Heiser,11:48,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Cactus,6/17/2017,J. Heiser,11:48,"Milkweed transects (QLI, Center)","B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Cactus,6/17/2017,J. Heiser,12:57,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",94.4,12,,,,2017,summer,
Crow,Cattle,6/17/2017,J. Heiser,13:49,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",97.5,12.8,,,wind speeds climbed up to 22.2 km/h during netting,2017,summer,
Crow,Cattle,6/17/2017,J. Heiser,14:40,Bee bowls up,"B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
Crow,Cactus,6/17/2017,J. Heiser,15:00,Milkweed transects (QLII),"J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
Crow,Cactus,6/17/2017,J. Heiser,15:15,Bee bowls up,"B. Harter, K. Strain",NA,NA,,,,2017,summer,
Crow,Gas,6/18/2017,J. Heiser,7:00,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
