"","SWG_ID","site.plot","year","Method","Order","Family","Genus","Species","M.F","full_plant_sp","plot","taxon","insect.type","Genus_species","USDA_name","USDA_code"
"3225","SWG18_8952","Lewisville Airfield","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","tegulare","F",NA,"Airfield","Hymenoptera_Halictidae_Lasioglossum_tegulare","bee","Lasioglossum_tegulare","new croton Oka Highway fall 17","OkaCroton"
"3226","SWG18_8953","Lewisville Airfield","2018","Pan Trap","Coleoptera","Buprestidae","Acmaeodera","mixta","NA",NA,"Airfield","Coleoptera_Buprestidae_Acmaeodera_mixta","beetle","Acmaeodera_mixta","new croton Oka Highway fall 17","OkaCroton"
"3227","SWG18_8954","Lewisville Airfield","2018","Pan Trap","Diptera","Sarcophagidae","Ravinia","spp.","M",NA,"Airfield","Diptera_Sarcophagidae_Ravinia_spp.","fly","Ravinia_spp.","new croton Oka Highway fall 17","OkaCroton"
"3228","SWG18_8955","Lewisville Airfield","2018","Pan Trap","Diptera","Sarcophagidae","Ravinia","spp.","M",NA,"Airfield","Diptera_Sarcophagidae_Ravinia_spp.","fly","Ravinia_spp.","new croton Oka Highway fall 17","OkaCroton"
"3229","SWG18_8956","Lewisville Airfield","2018","Pan Trap","Diptera","Sarcophagidae","Ravinia","spp.","M",NA,"Airfield","Diptera_Sarcophagidae_Ravinia_spp.","fly","Ravinia_spp.","new croton Oka Highway fall 17","OkaCroton"
"3230","SWG18_8957","Lewisville Airfield","2018","Pan Trap","Diptera","Sarcophagidae","Ravinia","spp.","M",NA,"Airfield","Diptera_Sarcophagidae_Ravinia_spp.","fly","Ravinia_spp.","new croton Oka Highway fall 17","OkaCroton"
"3231","SWG18_8958","Lewisville Airfield","2018","Pan Trap","Diptera","Sarcophagidae","Ravinia","spp.","M",NA,"Airfield","Diptera_Sarcophagidae_Ravinia_spp.","fly","Ravinia_spp.","new croton Oka Highway fall 17","OkaCroton"
"3232","SWG18_8959","Lewisville Airfield","2018","Pan Trap","Diptera","Dolichopodidae","Chrysotus","leucostoma","NA",NA,"Airfield","Diptera_Dolichopodidae_Chrysotus_leucostoma","fly","Chrysotus_leucostoma","new croton Oka Highway fall 17","OkaCroton"
"3233","SWG18_8960","Lewisville Airfield","2018","Pan Trap","Diptera","Syrphidae","Dioprosopa","clavata","NA",NA,"Airfield","Diptera_Syrphidae_Dioprosopa_clavata","fly","Dioprosopa_clavata","new croton Oka Highway fall 17","OkaCroton"
"3234","SWG18_8961","Lewisville Airfield","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","tegulare","F",NA,"Airfield","Hymenoptera_Halictidae_Lasioglossum_tegulare","bee","Lasioglossum_tegulare","new croton Oka Highway fall 17","OkaCroton"
"3235","SWG18_8966","Lewisville Westlake","2018","netting","Lepidoptera","Lycaenidae","Echinargus","isola","NA","Phyla nodiflora","Westlake","Lepidoptera_Lycaenidae_Echinargus_isola","lep","Echinargus_isola","Phyla nodiflora","PHNO2"
"3236","SWG18_8967","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Melissodes","bimaculatus","F","Teucrium canadense","Westlake","Hymenoptera_Apidae_Melissodes_bimaculatus","bee","Melissodes_bimaculatus","Teucrium canadense","TECA3"
"3237","SWG18_8968","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Melissodes","communis","F","Teucrium canadense","Westlake","Hymenoptera_Apidae_Melissodes_communis?","bee","Melissodes_communis","Teucrium canadense","TECA3"
"3238","SWG18_8969","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Melissodes","communis","F","Teucrium canadense","Westlake","Hymenoptera_Apidae_Melissodes_communis?","bee","Melissodes_communis","Teucrium canadense","TECA3"
"3239","SWG18_8970","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Melissodes","communis","F","Teucrium canadense","Westlake","Hymenoptera_Apidae_Melissodes_communis?","bee","Melissodes_communis","Teucrium canadense","TECA3"
"3240","SWG18_8971","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3241","SWG18_8972","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3242","SWG18_8973","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Svastra","petulca","M","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Svastra_petulca","bee","Svastra_petulca","Phyla nodiflora","PHNO2"
"3243","SWG18_8974","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3244","SWG18_8975","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Svastra","petulca","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Svastra_petulca","bee","Svastra_petulca","Phyla nodiflora","PHNO2"
"3245","SWG18_8976","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3246","SWG18_8977","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3247","SWG18_8978","Lewisville Westlake","2018","netting","Hymenoptera","Halictidae","Dieunomia","boliana","M","Ratibida columnifera","Westlake","Hymenoptera_Halictidae_Dieunomia_boliana","bee","Dieunomia_boliana","Ratibida columnifera","RACO3"
"3248","SWG18_8979","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Svastra","petulca","F","Ratibida columnifera","Westlake","Hymenoptera_Apidae_Svastra_petulca","bee","Svastra_petulca","Ratibida columnifera","RACO3"
"3249","SWG18_8980","Lewisville Westlake","2018","netting","Coleoptera","Meloidae","Zonitis","perforata","NA","Ratibida columnifera","Westlake","Coleoptera_Meloidae_Zonitis_perforata","beetle","Zonitis_perforata","Ratibida columnifera","RACO3"
"3250","SWG18_8981","Lewisville Westlake","2018","netting","Diptera","Syrphidae","Palpada","vinetorum","NA","Phyla nodiflora","Westlake","Diptera_Syrphidae_Palpada_vinetorum","fly","Palpada_vinetorum","Phyla nodiflora","PHNO2"
"3251","SWG18_8982","Lewisville Westlake","2018","netting","Diptera","Bombyliidae","Poecilanthrax","lucifer","NA","Phyla nodiflora","Westlake","Diptera_Bombyliidae_Poecilanthrax_lucifer","fly","Poecilanthrax_lucifer","Phyla nodiflora","PHNO2"
"3252","SWG18_8983","Lewisville Westlake","2018","netting","Diptera","Bombyliidae","Poecilanthrax","lucifer","NA","Phyla nodiflora","Westlake","Diptera_Bombyliidae_Poecilanthrax_lucifer","fly","Poecilanthrax_lucifer","Phyla nodiflora","PHNO2"
"3253","SWG18_8984","Lewisville Westlake","2018","netting","Diptera","Bombyliidae","Poecilanthrax","lucifer","NA","Phyla nodiflora","Westlake","Diptera_Bombyliidae_Poecilanthrax_lucifer","fly","Poecilanthrax_lucifer","Phyla nodiflora","PHNO2"
"3254","SWG18_8985","Lewisville Westlake","2018","netting","Diptera","Bombyliidae","Poecilanthrax","lucifer","NA","Phyla nodiflora","Westlake","Diptera_Bombyliidae_Poecilanthrax_lucifer","fly","Poecilanthrax_lucifer","Phyla nodiflora","PHNO2"
"3255","SWG18_8986","Lewisville Westlake","2018","netting","Diptera","Syrphidae","Palpada","vinetorum","NA","Phyla nodiflora","Westlake","Diptera_Syrphidae_Palpada_vinetorum","fly","Palpada_vinetorum","Phyla nodiflora","PHNO2"
"3256","SWG18_8987","Lewisville Westlake","2018","netting","Diptera","Bombyliidae","Poecilanthrax","lucifer","NA","Phyla nodiflora","Westlake","Diptera_Bombyliidae_Poecilanthrax_lucifer","fly","Poecilanthrax_lucifer","Phyla nodiflora","PHNO2"
"3257","SWG18_8988","Lewisville Westlake","2018","netting","Diptera","Syrphidae","Palpada","pusilla","NA","Phyla nodiflora","Westlake","Diptera_Syrphidae_Palpada_pusilla","fly","Palpada_pusilla","Phyla nodiflora","PHNO2"
"3258","SWG18_8989","Lewisville Westlake","2018","netting","Diptera","Syrphidae","Toxomerus","marginatus","NA","Phyla nodiflora","Westlake","Diptera_Syrphidae_Toxomerus_marginatus","fly","Toxomerus_marginatus","Phyla nodiflora","PHNO2"
"3259","SWG18_8995","Lewisville Westlake","2018","netting","Hymenoptera","Vespidae","Polistes","dorsalis","M","Achillea millefolium","Westlake","Hymenoptera_Vespidae_Polistes_dorsalis","wasp","Polistes_dorsalis","Achillea millefolium","ACMI2"
"3260","SWG18_8996","Lewisville Westlake","2018","netting","Coleoptera","Mordellidae","Mordella","sp. 1","NA","Achillea millefolium","Westlake","Coleoptera_Mordellidae_Mordella_sp. 1","beetle","Mordella_sp. 1","Achillea millefolium","ACMI2"
"3261","SWG18_8997","Lewisville Westlake","2018","netting","Diptera","Bombyliidae","Villa","lateralis","NA","Phyla nodiflora","Westlake","Diptera_Bombyliidae_Villa_lateralis","fly","Villa_lateralis","Phyla nodiflora","PHNO2"
"3262","SWG18_8998","Lewisville Westlake","2018","netting","Diptera","Tachinidae","Archytas","apicifer","M","Phyla nodiflora","Westlake","Diptera_Tachinidae_Archytas_apicifer","fly","Archytas_apicifer","Phyla nodiflora","PHNO2"
"3263","SWG18_8999","Lewisville Westlake","2018","netting","Diptera","Bombyliidae","Poecilanthrax","lucifer","NA","Phyla nodiflora","Westlake","Diptera_Bombyliidae_Poecilanthrax_lucifer","fly","Poecilanthrax_lucifer","Phyla nodiflora","PHNO2"
"3264","SWG18_9000","Lewisville Westlake","2018","netting","Diptera","Tachinidae","Gymnoclytia","unicolor","M","Phyla nodiflora","Westlake","Diptera_Tachinidae_Gymnoclytia_unicolor","fly","Gymnoclytia_unicolor","Phyla nodiflora","PHNO2"
"3265","SWG18_9001","Lewisville Westlake","2018","netting","Diptera","Syrphidae","Toxomerus","marginatus","NA","Phyla nodiflora","Westlake","Diptera_Syrphidae_Toxomerus_marginatus","fly","Toxomerus_marginatus","Phyla nodiflora","PHNO2"
"3266","SWG18_9002","Lewisville Westlake","2018","netting","Hymenoptera","Halictidae","Halictus","ligatus","F",NA,"Westlake","Hymenoptera_Halictidae_Halictus_ligatus","bee","Halictus_ligatus","new croton Oka Highway fall 17","OkaCroton"
"3267","SWG18_9003","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Melissodes","communis","F","Lythrum alatum var. lanceolatum","Westlake","Hymenoptera_Apidae_Melissodes_communis?","bee","Melissodes_communis","Lythrum alatum var. lanceolatum","LYALL"
"3268","SWG18_9004","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Svastra","obliqua","M","Lythrum alatum var. lanceolatum","Westlake","Hymenoptera_Apidae_Svastra_obliqua","bee","Svastra_obliqua","Lythrum alatum var. lanceolatum","LYALL"
"3269","SWG18_9005","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Melissodes","bimaculatus","F","Lythrum alatum var. lanceolatum","Westlake","Hymenoptera_Apidae_Melissodes_bimaculatus","bee","Melissodes_bimaculatus","Lythrum alatum var. lanceolatum","LYALL"
"3270","SWG18_9006","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Lythrum alatum var. lanceolatum","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Lythrum alatum var. lanceolatum","LYALL"
"3271","SWG18_9007","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3272","SWG18_9008","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3273","SWG18_9009","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3274","SWG18_9010","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3275","SWG18_9011","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3276","SWG18_9012","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3277","SWG18_9013","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3278","SWG18_9014","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3279","SWG18_9015","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3280","SWG18_9016","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3281","SWG18_9017","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3282","SWG18_9018","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3283","SWG18_9019","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3284","SWG18_9020","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3285","SWG18_9021","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3286","SWG18_9022","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3287","SWG18_9023","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3288","SWG18_9024","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3289","SWG18_9025","Lewisville Westlake","2018","netting","Diptera","Syrphidae","Palpada","vinetorum","NA","Phyla nodiflora","Westlake","Diptera_Syrphidae_Palpada_vinetorum","fly","Palpada_vinetorum","Phyla nodiflora","PHNO2"
"3290","SWG18_9026","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3291","SWG18_9027","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3292","SWG18_9028","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3293","SWG18_9029","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3294","SWG18_9030","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3295","SWG18_9031","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3296","SWG18_9032","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3297","SWG18_9033","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3298","SWG18_9034","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3299","SWG18_9035","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3300","SWG18_9036","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3301","SWG18_9037","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3302","SWG18_9038","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3303","SWG18_9039","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3304","SWG18_9040","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3305","SWG18_9041","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
"3306","SWG18_9042","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Svastra","petulca","M","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Svastra_petulca","bee","Svastra_petulca","Phyla nodiflora","PHNO2"
"3307","SWG18_9043","Lewisville Westlake","2018","netting","Hymenoptera","Apidae","Apis","mellifera","F","Phyla nodiflora","Westlake","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Phyla nodiflora","PHNO2"
