site,date,plotname,observer,start_time,transectID,position,herb,wood,canopy,litter,bare,rocky,notes,year,season,site.plot,year_cat,fieldseason
Waco,9/11/18,Area 12,E. Lichtenberg,14:52,QL1,48,1,0,0,15,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,0,1,0,0,15,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,3,2.5,0,0,13.5,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,6,1.5,0,0,14.5,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,9,2,0,0,14,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,12,1.5,0,0,14.5,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,15,1,0,0,15,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,18,1,0,0,15,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,21,1,0,0,14.5,0.5,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,24,1.5,0,0,14.5,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,27,1.5,0,0,14.5,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,30,1,0,0,15,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,33,1,0,0,15,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,36,2,0,0,13,1,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,39,3,0,0,11.5,1.5,0,EML adjusted litter,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,42,3,0,0,13,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,45,3,0,0,11.5,1.5,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:11,CENTER,48,1.5,0,0,14.5,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,0,2.5,0,0,0,13.5,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,3,1.5,0,0,14.5,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,6,2,0,0,13,1,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,9,3.5,0,0,12.5,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,12,1,0,0,15,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,15,1,0,0,15,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,18,2,0,0,14,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,21,3.5,0,0,12.5,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,24,1,0,0,15,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,27,1,0,0,15,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,30,1,0,0,15,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,33,0.5,0,0,15.5,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,36,1.5,0,0,14.5,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,39,1.5,0,0,14.5,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,42,1,0,0,14.5,0.5,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,45,2.5,0,0,13.5,0,0,NA,2018,fall,Waco Area 12,B,fall2018
Waco,9/11/18,Area 12,E. Lichtenberg,15:26,QL2,48,1.5,2,0,12.5,0,0,EML adjusted litter,2018,fall,Waco Area 12,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,0,4.5,0,0,0.5,11,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,3,4,0,0,0,11.5,0.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,6,1.5,0,0,0.5,10.5,3.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,9,1,0,0,0,1.5,13.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,12,13,0,0,0,1.5,1.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,15,14.5,0,0,0,0.5,1,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,18,9,0,0,0,5,2,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,21,11.5,0,0,0,3,1.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,24,11,0,0,0,4.5,0.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,27,11.5,0,0,0,3,1.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,30,1.5,0,0,0,10,4.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,33,11,0,0,0,4.5,0.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,36,5.5,0,0,0,9.5,1,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,39,11.5,0,0,0,4.5,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,42,9.5,0,0,0,6.5,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,45,4,0,0,1.5,10.5,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,9:52,QL1,48,7.5,0,0,0.5,8,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,0,12.5,0,0,1,2.5,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,3,3,0,0,0,12,1,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,6,2.5,0,0,0,11,2.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,9,1.5,0,0,0,14,0.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,12,3,0,0,0,13,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,15,7.5,0,0,0,8.5,0,EML adjusted bare,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,18,8,0,0,0,8,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,21,5,0,0,0,10.5,0.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,24,4.5,0,0,0,10.5,1,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,27,3,0,0,0,12,1,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,30,7.5,0,0,0,8.5,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,33,4,0,0,0.5,11,0.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,36,7,0,0,1,4.5,3.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,39,4,0,0,0,11,1,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,42,4,0,0,0,10.5,1.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,45,0.5,0,0,0,14.5,1,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:06,CENTER,48,2,0,0,0,13.5,0.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,0,5,0,0,0,10,1,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,3,4.5,0,0,0,11,0.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,6,4.5,0,0,0,11.5,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,9,2,0,0,0,12.5,1.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,12,5.5,0,0,0,10.5,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,15,1.5,0,0,0,14.5,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,18,7,0,0,0.5,8.5,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,21,2.5,0,0,1.5,12,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,24,7,0,0,0.5,8.5,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,27,8,0,0,3,5,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,30,8,0,0,5.5,2.5,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,33,4.5,0,0,11.5,0,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,36,6.5,0,0,9.5,0,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,39,7,0,0,4,3.5,1.5,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,42,4.5,0,0,5.5,5.5,0.5,EML adjusted litter,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,45,7,0,0,6,3,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cattle,E. Lichtenberg,10:26,QL2,48,8,0,0,3,5,0,NA,2018,fall,Crow Cattle,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,0,5,0,0,11,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,3,2.5,0,0,13.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,6,6,0,0,10,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,9,12,0,0,4,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,12,3.5,0,0,12.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,15,2,0,0,13,1,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,18,1,0,0,15,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,21,1.5,0,0,14.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,24,1,0,0,15,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,27,2,0,0,14,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,30,3.5,0,0,12.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,33,3.5,0,0,12.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,36,4,0,2,12,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,39,0.5,0,0,3,12.5,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,42,0.5,0,0,1.5,13.5,0.5,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,45,6,0,0,10,0,0,EML adjusted litter,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:12,QL1,48,0,0,0,2.5,13,0.5,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,0,4,0,0,12,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,3,3.5,0,0,11,1.5,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,6,3,0,0,13,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,9,2,0,0,14,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,12,1.5,0,13,14.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,15,0.5,0,16,15.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,18,1,0,0,15,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,21,1.5,0,0,14,0.5,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,24,10,0,0,6,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,27,3,0,0,13,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,30,1,0,0,15,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,33,1.5,0,0,14.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,36,1.5,0,0,14.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,39,8.5,0,0,3,4,0.5,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,42,7,0,0,9,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,45,1,0,0,15,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:32,CENTER,48,4.5,0,0,11.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,0,6,0,0,10,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,3,3.5,0,0,12.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,6,4,0,0,12,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,9,2,0,0,14,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,12,2.5,0,0,13.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,15,8,0,0,8,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,18,2.5,0,0,13.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,21,7.5,0,0,8.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,24,5.5,0,0,10.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,27,4,0,0,12,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,30,8,0,0,8,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,33,9.5,0,0,6.5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,36,11,0,0,5,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,39,2,0,0,13.5,0.5,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,42,10,0,0,6,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,45,8,0,0,8,0,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/19/18,Cactus,E. Lichtenberg,8:54,QL2,48,3,0,0,12,1,0,NA,2018,fall,Crow Cactus,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,0,7,0,0,0.5,8.5,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,3,6,0,0,0.5,9.5,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,6,8,0,0,2,6,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,9,8.5,0,0,0.5,7,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,12,4,0,0,1,11,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,15,8,0,0,2.5,5.5,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,18,6,0,0,2,8,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,21,7,0,0,3,6,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,24,7.5,0,0,6.5,2,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,27,14,0,0,2,0,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,30,12.5,0,0,1,2.5,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,33,1,0,0,0,15,0,where burn pile used to be,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,36,0,0,0,0,16,0,where burn pile used to be,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,39,0,1,0,0,15,0,where burn pile used to be,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,42,2,2,0,0,12,0,where burn pile used to be,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,45,8,0.5,0,2,5.5,0,where burn pile used to be,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,14:40,QL1,48,4,0,0,0,12,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,0,8,0,0,0,8,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,3,8,0,0,1,7,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,6,8,0,0,0.5,7.5,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,9,13,0,0,1,2,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,12,12,0,0,3,1,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,15,9.5,0,0,1.5,5,0,EML adjusted herb,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,18,13.5,0,0,0,2.5,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,21,10,0,0,0.5,5.5,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,24,11.5,0,0,1.5,3,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,27,3.5,0.5,0,1,11,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,30,8,0,0,0.5,7.5,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,33,6,0,0,1.5,8.5,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,36,9,0,0,0,7,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,39,5,0,0,0.5,10.5,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,42,8.5,0,0,1,6.5,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,45,12,0,0,1,3,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:09,CENTER,48,6.5,0,0,0.5,9,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,0,8,0,0,1,7,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,3,13,0,0,1,2,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,6,13,0,0,1,2,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,9,13.5,0,0,1,1.5,0,EML adjusted herb,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,12,13,0,0,2.5,0.5,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,15,14,0,0,2,0,0,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,18,14,0,0,1.5,0,0.5,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,21,12.5,0,0,2,1.5,0,EML adjusted herb,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,24,4.5,0,0,0.5,5.5,5.5,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,27,11.5,0.5,0,0.5,1,2.5,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,30,2,0,0,0,0,14,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,33,10.5,0,0,1,0,4.5,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,36,8,0,0,0,0,8,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,39,8,0,0,1,2,5,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,42,12.5,0,0,0,1.5,2,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,45,10.5,0,0,3.5,0.5,1.5,NA,2018,fall,Crow Gas,B,fall2018
Crow,9/18/18,Gas,E. Lichtenberg,15:37,QL2,48,7.5,0,0,3.5,1.5,3.5,NA,2018,fall,Crow Gas,B,fall2018
