Year,Site,Plot,Date,Time,Observer,Transect,Quad.,Bothriochloa_TR,Bothriochloa_TL,Bothriochloa_BR,Bothriochloa_BL,Total_Bothriochloa,Prop_Bothriochloa,Sorghastrum_TR,Sorghastrum_TL,Sorghastrum_BR,Sorghastrum_BL,Total_Sorghastrum,Prop_Sorghatrum,Present,Notes
2021,Clay,Middle,6/20/21,15:02,"A. Espinoza, B. Durrington",CTR,48,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,18,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,24,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,27,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,30,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,36,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,42,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:04,"A. Espinoza, B. Durrington",QL2,45,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Middle,6/20/21,15:29,"A. Espinoza, B. Durrington",QL2,48,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,18,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,24,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,27,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,30,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,36,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,42,1,0,1,0,2,0.5,0,0,0,0,0,0,yes,
2021,Clay,Gate,6/21/21,7:20,"A. Espinoza, B. Durrington",QL1,45,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",QL1,48,0,0,0,1,1,0.25,0,0,0,0,0,0,yes,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,18,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,24,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,27,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,30,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,36,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,42,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,7:51,"A. Espinoza, B. Durrington",CTR,45,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:00,"A. Espinoza, B. Durrington",CTR,48,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,18,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,24,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,27,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,30,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,36,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,42,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:08,"A. Espinoza, B. Durrington",QL2,45,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Gate,6/21/21,9:38,"A. Espinoza, B. Durrington",QL2,48,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,18,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,24,0,0,1,0,1,0.25,0,0,0,0,0,0,yes,
2021,Clay,Deer,6/21/21,10:48,,QL1,27,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,30,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,36,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,42,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,10:48,,QL1,45,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,QL1,48,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,CTR,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,CTR,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,CTR,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,CTR,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,CTR,12,0,1,0,0,1,0.25,0,0,0,0,0,0,yes,
2021,Clay,Deer,6/21/21,11:20,,CTR,15,1,0,0,0,1,0.25,0,0,0,0,0,0,yes,
2021,Clay,Deer,6/21/21,11:20,,CTR,18,0,0,1,0,1,0.25,0,0,0,0,0,0,yes,
2021,Clay,Deer,6/21/21,11:20,,CTR,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,CTR,24,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,CTR,27,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,CTR,30,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,CTR,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,CTR,36,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,CTR,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,CTR,42,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:20,,CTR,45,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,11:55,,CTR,48,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,18,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,24,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,27,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,30,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,36,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,42,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:09,,QL2,45,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Clay,Deer,6/21/21,12:47,,QL2,48,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,0,1,0,1,0,2,0.5,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,18,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,24,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,27,1,0,0,1,2,0.5,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,30,1,0,1,0,2,0.5,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,33,0,1,0,0,1,0.25,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,36,1,0,0,0,1,0.25,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,39,1,1,1,1,4,1,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,42,1,0,0,1,2,0.5,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,7:46,"J. Dubon, B. Durrington",QL1,45,1,0,1,1,3,0.75,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",QL1,48,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,0,1,0,0,1,2,0.5,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,3,0,1,0,1,2,0.5,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,9,0,0,1,1,2,0.5,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,12,0,1,0,1,2,0.5,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,15,0,1,1,1,3,0.75,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,18,0,1,1,1,3,0.75,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,21,0,1,1,0,2,0.5,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,24,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,27,0,0,1,1,2,0.5,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,30,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,33,1,1,1,0,3,0.75,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,36,0,1,1,1,3,0.75,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,39,1,1,1,0,3,0.75,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,42,0,0,1,0,1,0.25,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,8:39,"J. Dubon, B. Durrington",CTR,45,0,0,1,0,1,0.25,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",CTR,48,0,1,1,0,2,0.5,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,0,0,1,1,1,3,0.75,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,3,1,0,1,1,3,0.75,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,6,0,1,1,1,3,0.75,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,9,0,1,1,0,2,0.5,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,12,1,1,1,0,3,0.75,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,15,1,0,0,0,1,0.25,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,18,1,1,1,1,4,1,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,21,1,1,1,1,4,1,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,24,1,1,1,1,4,1,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,27,0,1,1,1,3,0.75,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,30,0,0,0,1,1,0.25,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,36,1,0,0,0,1,0.25,0,0,0,0,0,0,yes,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,42,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,9:00,"J. Dubon, B. Durrington",QL2,45,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Okland,6/25/21,9:53,"J. Dubon, B. Durrington",QL2,48,1,1,0,0,2,0.5,0,0,0,0,0,0,yes,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,18,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,24,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,27,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,30,0,0,0,0,0,0,0,1,1,0,2,0.5,yes,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,36,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,42,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,45,1,0,0,0,1,0.25,0,0,0,0,0,0,yes,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",QL1,48,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,18,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,24,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,27,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,30,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,36,0,0,0,0,0,0,1,0,1,1,3,0.75,yes,"originally entered as KR, changed based on the fact they were crossed out"
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,39,0,0,0,0,0,0,1,0,1,1,3,0.75,yes,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,42,0,0,1,0,1,0.25,0,0,0,0,0,0,yes,
2021,Lewisville,Westlake,6/25/21,11:59,"J. Dubon, B. Durrington",CTR,45,0,0,0,0,0,0,0,0,0,0,0,0,no,
