year,season,site,plot,siteplot,date,precip14,avgprecip14,avgtemp14,maxtemp14,gdd14,precip30,avgprecip30,avgtemp30,maxtemp30,gdd30,precip60,avgprecip60,avgtemp60,maxtemp60,gdd60,precip90,avgprecip90,avgtemp90,maxtemp90,gdd90,precip120,avgprecip120,avgtemp120,maxtemp120,gdd120,precip150,avgprecip150,avgtemp150,maxtemp150,gdd150,precip180,avgprecip180,avgtemp180,maxtemp180,gdd180,precip365,avgprecip365,avgtemp365,maxtemp365,gdd365
2017,fall,Stillhouse,Dana Peak,Stillhouse_Dana Peak,9/11/2017,19.54,1.302666667,23.98,34.8,199.05,78.84,2.543225806,26.81935484,37.5,466.75,169.93,2.785737705,28.0442623,39.4,1101.25,208.77,2.294175824,28.21978022,39.4,1658.45,314.78,2.601487603,27.32727273,39.4,2097.3,333.9,2.211258278,26.06688742,39.4,2430.75,556.14,3.072596685,25.00939227,39.4,2730.45,928.04,2.535628415,20.69617486,39.4,4211.75
2018,fall,Stillhouse,Dana Peak,Stillhouse_Dana Peak,9/10/2018,80.32,5.354666667,28.33333333,37.2,242.05,192.25,6.201612903,29.12258065,38.2,509.8,207.36,3.399344262,29.84918033,43.5,1210.55,252.66,2.776483516,29.62967033,43.5,1785.75,312.58,2.583305785,29.1338843,43.5,2314.55,370.51,2.453708609,27.31986755,43.5,2625.95,434.66,2.401436464,25.59558011,43.5,2865.3,675.5,1.845628415,19.8273224,43.5,4137.05
2019,fall,Stillhouse,Dana Peak,Stillhouse_Dana Peak,9/19/2019,17.55,1.17,28.64,37.9,236.4,24.13,0.778387097,29.1516129,38,500.65,30.53,0.500491803,29.40491803,38.6,1183.6,75.39,0.828461538,28.97582418,38.6,1726.95,158.11,1.306694215,28.31735537,38.6,2216.45,403.24,2.670463576,26.95960265,38.6,2560.45,497.85,2.750552486,25.37900552,38.6,2804.4,1135.75,3.103142077,19.02076503,38.6,3794.35
2017,summer,Stillhouse,Dana Peak,Stillhouse_Dana Peak,6/10/2017,55.3,3.686666667,25.69333333,33.5,227.05,112.44,3.627096774,24.25806452,33.5,428.55,294.4,4.826229508,22.52295082,33.5,768.15,372.59,4.094395604,21.3010989,33.5,1048.8,454.63,3.757272727,19.99421488,33.5,1268.5,525.95,3.483112583,18.76291391,33.5,1433.25,539.89,2.98281768,17.37569061,33.5,1566.75,1025.23,2.801174863,20.88715847,40.2,4280.6
2018,summer,Stillhouse,Dana Peak,Stillhouse_Dana Peak,6/7/2018,14.27,0.951333333,28.51333333,37,241.85,59.92,1.932903226,26.95483871,37,474.1,117.85,1.931967213,22.50491803,37,785.4,182,2,20.84175824,37,1036.9,259.98,2.148595041,18.59917355,37,1178.8,262.42,1.737880795,16.4781457,37,1274.7,297.22,1.642099448,14.86850829,37,1340.1,636.33,1.738606557,19.46885246,39.4,4006.9
2018,summer,Stillhouse,Dana Peak,Stillhouse_Dana Peak,6/7/2018,14.27,0.951333333,28.51333333,37,241.85,59.92,1.932903226,26.95483871,37,474.1,117.85,1.931967213,22.50491803,37,785.4,182,2,20.84175824,37,1036.9,259.98,2.148595041,18.59917355,37,1178.8,262.42,1.737880795,16.4781457,37,1274.7,297.22,1.642099448,14.86850829,37,1340.1,636.33,1.738606557,19.46885246,39.4,4006.9
2019,summer,Stillhouse,Dana Peak,Stillhouse_Dana Peak,6/4/2019,8.92,0.594666667,26.61333333,33.3,236.7,65.46,2.111612903,23.92258065,33.3,417.3,346.24,5.676065574,21.86557377,33.3,731.05,374.13,4.111318681,19.41538462,33.3,914.4,408.36,3.374876033,17.03966942,33.3,1022.05,422.91,2.800728477,15.56357616,33.3,1109.35,630.35,3.482596685,14.38674033,33.3,1182.6,1287.65,3.518169399,19.23551913,43.5,3872.35
2017,fall,Stillhouse,Union Grove,Stillhouse_Union Grove,9/11/2017,20.01,1.334,23.93333333,34.6,198.5,75.83,2.446129032,26.7516129,37.5,465.55,174.16,2.855081967,27.9852459,39.5,1097.45,205.62,2.25956044,28.18571429,39.5,1655.05,312.3,2.580991736,27.29256198,39.5,2092.7,325.15,2.153311258,26.03046358,39.5,2425.3,508.06,2.806961326,24.98176796,39.5,2725.9,880.03,2.404453552,20.70846995,39.5,4213.95
2017,summer,Stillhouse,Union Grove,Stillhouse_Union Grove,6/10/2017,50.9,3.393333333,25.66666667,33.4,226.65,111.97,3.611935484,24.21935484,33.4,427.45,252.95,4.146721311,22.4852459,33.4,766.2,325.77,3.57989011,21.28351648,33.4,1047.65,404.31,3.341404959,20.00413223,33.4,1269.45,474.02,3.139205298,18.7807947,33.4,1435.35,487.55,2.693646409,17.39723757,33.4,1569.35,991.63,2.709371585,20.91202186,40.3,4288.2
2018,spring,Stillhouse,WMA5,Stillhouse_WMA5,4/17/2018,16.78,1.118666667,15.14666667,29.6,99.8,84.13,2.713870968,17.17419355,29.6,251.7,151.49,2.483442623,15.9,31.2,442.2,161.28,1.772307692,13.07252747,31.2,524.2,172.67,1.427024793,11.44710744,31.2,590.3,227.4,1.505960265,11.5986755,31.2,744.85,257.39,1.422044199,12.60552486,31.2,1002.45,643.21,1.757404372,19.25273224,39.5,3925.95
2019,spring,Stillhouse,WMA5,Stillhouse_WMA5,4/2/2019,0.02,0.001333333,15.51333333,27,101.35,23.16,0.747096774,13.3,27.9,172.75,55.29,0.906393443,12.21311475,30.4,294.3,163.5,1.796703297,10.96483516,30.4,367.5,280,2.314049587,10.50165289,30.4,447.5,324.17,2.146821192,10.7205298,30.4,578.35,567.83,3.13718232,12.06022099,32,851.55,1018.03,2.781502732,19.23442623,43.6,3886.75
2017,fall,Stillhouse,WMA5,Stillhouse_WMA5,9/11/2017,23.24,1.549333333,23.98666667,34.5,199.1,75.09,2.422258065,26.84193548,37.5,466.7,166.88,2.735737705,28.05737705,39.5,1101.5,196.52,2.15956044,28.24285714,39.5,1660.25,300.24,2.481322314,27.35206612,39.5,2099.45,315.87,2.091854305,26.0781457,39.5,2432.1,499.74,2.760994475,25.01933702,39.5,2731.6,862.12,2.355519126,20.72349727,39.5,4217.35
2018,fall,Stillhouse,WMA5,Stillhouse_WMA5,9/10/2018,90.28,6.018666667,28.41333333,37.4,242.65,201.1,6.487096774,29.21612903,38.4,510.8,206.45,3.38442623,29.86393443,43.6,1212.3,264.47,2.906263736,29.61648352,43.6,1786,318.71,2.633966942,29.12809917,43.6,2315.1,373.71,2.474900662,27.30463576,43.6,2624.95,444.86,2.457790055,25.5878453,43.6,2863.95,688.07,1.879972678,19.82568306,43.6,4136.85
2019,fall,Stillhouse,WMA5,Stillhouse_WMA5,9/19/2019,24.94,1.662666667,28.68,37.8,236,32.02,1.032903226,29.20322581,38.1,500.65,35.53,0.582459016,29.44918033,38.6,1186.7,79.62,0.874945055,29.00879121,38.6,1730.15,173.23,1.431652893,28.34049587,38.6,2219.3,444.93,2.946556291,26.97748344,38.6,2563.65,541.8,2.993370166,25.39060773,38.6,2806.75,1158,3.163934426,19.04344262,38.6,3799.3
2017,summer,Stillhouse,WMA5,Stillhouse_WMA5,6/9/2017,44.34,2.956,25.77333333,33.4,226.55,106.83,3.446129032,24.19354839,33.4,426.3,257.2,4.216393443,22.47868852,33.4,765.3,324.72,3.568351648,21.25274725,33.4,1043.95,400.56,3.310413223,19.93305785,33.4,1263,467.79,3.09794702,18.67880795,33.4,1423.5,481.71,2.661381215,17.28839779,33.4,1551.9,985.62,2.69295082,20.92404372,40.4,4290.9
2018,summer,Stillhouse,WMA5,Stillhouse_WMA5,6/8/2018,14.67,0.978,28.69333333,36.9,243.3,54.24,1.749677419,27.10967742,36.9,478.35,109.24,1.790819672,22.87704918,36.9,802.8,180.39,1.982307692,21.00989011,36.9,1049.05,252.87,2.089834711,18.82066116,36.9,1197.15,258.61,1.712649007,16.5807947,36.9,1288.65,298.66,1.650055249,15.01381215,36.9,1358.05,622.4,1.700546448,19.48360656,39.5,4010.95
2019,summer,Stillhouse,WMA5,Stillhouse_WMA5,6/4/2019,12.92,0.861333333,26.6,33.2,236.95,73.18,2.360645161,23.91612903,33.2,417.9,379.32,6.218360656,21.83934426,33.2,729.95,403.71,4.436373626,19.42417582,33.2,914.3,435.82,3.601818182,17.0553719,33.2,1021.9,455.82,3.018675497,15.57152318,33.2,1109.05,661.47,3.654530387,14.40055249,33.2,1182,1301.13,3.555,19.24754098,43.6,3874.7
2018,spring,Waco,Area 111,Waco_Area 111,4/16/2018,15.54,1.036,14.55333333,28.9,92.75,78.92,2.545806452,16.67741935,29.8,239.8,150.85,2.47295082,15.23606557,29.9,412.8,165.14,1.814725275,12.42967033,29.9,490.35,210.25,1.737603306,10.84710744,29.9,540.45,218.33,1.44589404,11.18145695,29.9,704.5,280.75,1.551104972,12.21878453,32,955.7,704.52,1.924918033,19.15355191,39.1,3912.6
2019,spring,Waco,Area 111,Waco_Area 111,4/3/2019,2.16,0.144,15.11333333,26,97.25,33.5,1.080645161,13.05806452,27,169.2,73.06,1.197704918,11.7557377,30.2,278.85,146.95,1.614835165,10.61428571,30.2,347.9,282.11,2.331487603,10.11157025,30.2,419.1,367.21,2.431854305,10.36821192,30.2,544.1,689.2,3.807734807,11.71657459,32.7,809.2,1055.78,2.884644809,19.34180328,43.6,3945.3
2017,fall,Waco,Area 111,Waco_Area 111,9/12/2017,0.72,0.048,24.49333333,35.2,205.35,45.78,1.476774194,26.96129032,37.3,474,102.46,1.679672131,28.26229508,39.1,1114.15,239.81,2.635274725,28.34505495,39.1,1669.95,360.42,2.978677686,27.5107438,39.1,2119.8,386.06,2.556688742,26.16953642,39.1,2447.65,516.74,2.854917127,25.11767956,39.1,2747.6,937.59,2.561721311,20.58251366,39.1,4175.8
2018,fall,Waco,Area 111,Waco_Area 111,9/11/2018,120.67,8.044666667,28.43333333,37.9,246.2,149.42,4.82,29.60645161,39.2,523.5,190.06,3.115737705,30.46393443,43.6,1247.9,216.6,2.38021978,30.36263736,43.6,1852.75,246.99,2.041239669,29.84958678,43.6,2401.45,300.21,1.988145695,27.88145695,43.6,2709.65,374.39,2.068453039,26.0320442,43.6,2942.7,613.93,1.677404372,19.92295082,43.6,4191.85
2019,fall,Waco,Area 111,Waco_Area 111,9/20/2019,12.95,0.863333333,29.30666667,38.3,245.7,29.11,0.939032258,29.50967742,38.3,515.8,34.16,0.56,29.76393443,38.3,1205.3,115.26,1.266593407,29.3043956,38.3,1756.35,224.64,1.856528926,28.61818182,38.3,2252.7,413.27,2.736887417,27.24437086,38.3,2603.95,542.03,2.994640884,25.54143646,38.3,2833.65,1253.93,3.426038251,18.98387978,38.3,3795
2017,summer,Waco,Area 111,Waco_Area 111,6/15/2017,42.69,2.846,26.38666667,33.7,233.85,120.61,3.890645161,25.24193548,33.7,454.25,146.25,2.397540984,23.09508197,33.7,804.4,276.93,3.043186813,22.1010989,33.7,1110.6,369.14,3.050743802,20.25785124,33.7,1296.65,484.08,3.205827815,18.92119205,33.7,1454.35,497.18,2.746850829,17.56906077,33.7,1595.25,874.92,2.390491803,20.87431694,40.3,4282.55
2018,summer,Waco,Area 111,Waco_Area 111,6/12/2018,0,0,29.91333333,37.2,256.15,30.39,0.980322581,28.2483871,37.2,502.4,83.61,1.370655738,24.08196721,37.2,868.8,157.79,1.733956044,21.52747253,37.2,1094.35,232.2,1.919008264,19.35206612,37.2,1250.9,244.01,1.615960265,16.86291391,37.2,1330.7,289.12,1.597348066,15.16685083,37.2,1389.6,637.14,1.740819672,19.45409836,39.1,4021.05
2019,summer,Waco,Area 111,Waco_Area 111,6/11/2019,42.32,2.821333333,26.32,34.3,234.1,54.9,1.770967742,25.42903226,34.3,459,286.83,4.702131148,22.45901639,34.3,768.95,388.44,4.268571429,20.22857143,34.3,975,426.99,3.528842975,17.51570248,34.3,1065.55,442.9,2.933112583,15.92317881,34.3,1162.2,581.38,3.212044199,14.85524862,34.3,1253,1320.1,3.606830601,19.28934426,43.6,3907.15
2019,spring,Waco,Area 12,Waco_Area 12,4/3/2019,2.16,0.144,15.11333333,26,97.25,33.5,1.080645161,13.05806452,27,169.2,73.06,1.197704918,11.7557377,30.2,278.85,146.95,1.614835165,10.61428571,30.2,347.9,282.11,2.331487603,10.11157025,30.2,419.1,367.21,2.431854305,10.36821192,30.2,544.1,689.2,3.807734807,11.71657459,32.7,809.2,1055.78,2.884644809,19.34180328,43.6,3945.3
2017,fall,Waco,Area 12,Waco_Area 12,9/12/2017,0.72,0.048,24.49333333,35.2,205.35,45.78,1.476774194,26.96129032,37.3,474,102.46,1.679672131,28.26229508,39.1,1114.15,239.81,2.635274725,28.34505495,39.1,1669.95,360.42,2.978677686,27.5107438,39.1,2119.8,386.06,2.556688742,26.16953642,39.1,2447.65,516.74,2.854917127,25.11767956,39.1,2747.6,937.59,2.561721311,20.58251366,39.1,4175.8
2018,fall,Waco,Area 12,Waco_Area 12,9/11/2018,120.67,8.044666667,28.43333333,37.9,246.2,149.42,4.82,29.60645161,39.2,523.5,190.06,3.115737705,30.46393443,43.6,1247.9,216.6,2.38021978,30.36263736,43.6,1852.75,246.99,2.041239669,29.84958678,43.6,2401.45,300.21,1.988145695,27.88145695,43.6,2709.65,374.39,2.068453039,26.0320442,43.6,2942.7,613.93,1.677404372,19.92295082,43.6,4191.85
2019,fall,Waco,Area 12,Waco_Area 12,9/20/2019,12.95,0.863333333,29.30666667,38.3,245.7,29.11,0.939032258,29.50967742,38.3,515.8,34.16,0.56,29.76393443,38.3,1205.3,115.26,1.266593407,29.3043956,38.3,1756.35,224.64,1.856528926,28.61818182,38.3,2252.7,413.27,2.736887417,27.24437086,38.3,2603.95,542.03,2.994640884,25.54143646,38.3,2833.65,1253.93,3.426038251,18.98387978,38.3,3795
2017,summer,Waco,Area 12,Waco_Area 12,6/15/2017,42.69,2.846,26.38666667,33.7,233.85,120.61,3.890645161,25.24193548,33.7,454.25,146.25,2.397540984,23.09508197,33.7,804.4,276.93,3.043186813,22.1010989,33.7,1110.6,369.14,3.050743802,20.25785124,33.7,1296.65,484.08,3.205827815,18.92119205,33.7,1454.35,497.18,2.746850829,17.56906077,33.7,1595.25,874.92,2.390491803,20.87431694,40.3,4282.55
2018,summer,Waco,Area 12,Waco_Area 12,6/11/2018,0,0,29.79333333,37.2,254.8,30.39,0.980322581,28.09354839,37.2,500.3,83.61,1.370655738,23.85901639,37.2,856.2,157.79,1.733956044,21.2956044,37.2,1077.2,232.2,1.919008264,19.14545455,37.2,1231.55,244.01,1.615960265,16.71059603,37.2,1313.95,289.12,1.597348066,15.04033149,37.2,1371.5,637.14,1.740819672,19.44289617,39.1,4016.95
2019,summer,Waco,Area 12,Waco_Area 12,6/12/2019,42.32,2.821333333,25.99333333,34.3,229.85,46.41,1.497096774,25.6516129,34.3,465.95,286.83,4.702131148,22.57540984,34.3,773.85,366.98,4.032747253,20.27472527,34.3,979.2,424.86,3.511239669,17.64545455,34.3,1077.6,436.24,2.889006623,15.99536424,34.3,1171.95,581.38,3.212044199,14.90220994,34.3,1261.25,1320.1,3.606830601,19.26420765,43.6,3898
2018,spring,Waco,Area 48,Waco_Area 48,4/16/2018,15.54,1.036,14.55333333,28.9,92.75,78.92,2.545806452,16.67741935,29.8,239.8,150.85,2.47295082,15.23606557,29.9,412.8,165.14,1.814725275,12.42967033,29.9,490.35,210.25,1.737603306,10.84710744,29.9,540.45,218.33,1.44589404,11.18145695,29.9,704.5,280.75,1.551104972,12.21878453,32,955.7,704.52,1.924918033,19.15355191,39.1,3912.6
2019,spring,Waco,Area 48,Waco_Area 48,4/3/2019,2.16,0.144,15.11333333,26,97.25,33.5,1.080645161,13.05806452,27,169.2,73.06,1.197704918,11.7557377,30.2,278.85,146.95,1.614835165,10.61428571,30.2,347.9,282.11,2.331487603,10.11157025,30.2,419.1,367.21,2.431854305,10.36821192,30.2,544.1,689.2,3.807734807,11.71657459,32.7,809.2,1055.78,2.884644809,19.34180328,43.6,3945.3
2017,fall,Waco,Area 48,Waco_Area 48,9/12/2017,0.72,0.048,24.49333333,35.2,205.35,45.78,1.476774194,26.96129032,37.3,474,102.46,1.679672131,28.26229508,39.1,1114.15,239.81,2.635274725,28.34505495,39.1,1669.95,360.42,2.978677686,27.5107438,39.1,2119.8,386.06,2.556688742,26.16953642,39.1,2447.65,516.74,2.854917127,25.11767956,39.1,2747.6,937.59,2.561721311,20.58251366,39.1,4175.8
2018,fall,Waco,Area 48,Waco_Area 48,9/11/2018,120.67,8.044666667,28.43333333,37.9,246.2,149.42,4.82,29.60645161,39.2,523.5,190.06,3.115737705,30.46393443,43.6,1247.9,216.6,2.38021978,30.36263736,43.6,1852.75,246.99,2.041239669,29.84958678,43.6,2401.45,300.21,1.988145695,27.88145695,43.6,2709.65,374.39,2.068453039,26.0320442,43.6,2942.7,613.93,1.677404372,19.92295082,43.6,4191.85
2019,fall,Waco,Area 48,Waco_Area 48,9/20/2019,12.95,0.863333333,29.30666667,38.3,245.7,29.11,0.939032258,29.50967742,38.3,515.8,34.16,0.56,29.76393443,38.3,1205.3,115.26,1.266593407,29.3043956,38.3,1756.35,224.64,1.856528926,28.61818182,38.3,2252.7,413.27,2.736887417,27.24437086,38.3,2603.95,542.03,2.994640884,25.54143646,38.3,2833.65,1253.93,3.426038251,18.98387978,38.3,3795
2017,summer,Waco,Area 48,Waco_Area 48,6/15/2017,42.69,2.846,26.38666667,33.7,233.85,120.61,3.890645161,25.24193548,33.7,454.25,146.25,2.397540984,23.09508197,33.7,804.4,276.93,3.043186813,22.1010989,33.7,1110.6,369.14,3.050743802,20.25785124,33.7,1296.65,484.08,3.205827815,18.92119205,33.7,1454.35,497.18,2.746850829,17.56906077,33.7,1595.25,874.92,2.390491803,20.87431694,40.3,4282.55
2018,summer,Waco,Area 48,Waco_Area 48,6/11/2018,0,0,29.79333333,37.2,254.8,30.39,0.980322581,28.09354839,37.2,500.3,83.61,1.370655738,23.85901639,37.2,856.2,157.79,1.733956044,21.2956044,37.2,1077.2,232.2,1.919008264,19.14545455,37.2,1231.55,244.01,1.615960265,16.71059603,37.2,1313.95,289.12,1.597348066,15.04033149,37.2,1371.5,637.14,1.740819672,19.44289617,39.1,4016.95
2019,summer,Waco,Area 48,Waco_Area 48,6/11/2019,42.32,2.821333333,26.32,34.3,234.1,54.9,1.770967742,25.42903226,34.3,459,286.83,4.702131148,22.45901639,34.3,768.95,388.44,4.268571429,20.22857143,34.3,975,426.99,3.528842975,17.51570248,34.3,1065.55,442.9,2.933112583,15.92317881,34.3,1162.2,581.38,3.212044199,14.85524862,34.3,1253,1320.1,3.606830601,19.28934426,43.6,3907.15
2018,spring,Waco,Area 52,Waco_Area 52,4/16/2018,15.54,1.036,14.55333333,28.9,92.75,78.92,2.545806452,16.67741935,29.8,239.8,150.85,2.47295082,15.23606557,29.9,412.8,165.14,1.814725275,12.42967033,29.9,490.35,210.25,1.737603306,10.84710744,29.9,540.45,218.33,1.44589404,11.18145695,29.9,704.5,280.75,1.551104972,12.21878453,32,955.7,704.52,1.924918033,19.15355191,39.1,3912.6
2019,spring,Waco,Area 52,Waco_Area 52,4/3/2019,2.16,0.144,15.11333333,26,97.25,33.5,1.080645161,13.05806452,27,169.2,73.06,1.197704918,11.7557377,30.2,278.85,146.95,1.614835165,10.61428571,30.2,347.9,282.11,2.331487603,10.11157025,30.2,419.1,367.21,2.431854305,10.36821192,30.2,544.1,689.2,3.807734807,11.71657459,32.7,809.2,1055.78,2.884644809,19.34180328,43.6,3945.3
2017,fall,Waco,Area 52,Waco_Area 52,9/12/2017,0.72,0.048,24.49333333,35.2,205.35,45.78,1.476774194,26.96129032,37.3,474,102.46,1.679672131,28.26229508,39.1,1114.15,239.81,2.635274725,28.34505495,39.1,1669.95,360.42,2.978677686,27.5107438,39.1,2119.8,386.06,2.556688742,26.16953642,39.1,2447.65,516.74,2.854917127,25.11767956,39.1,2747.6,937.59,2.561721311,20.58251366,39.1,4175.8
2018,fall,Waco,Area 52,Waco_Area 52,9/11/2018,120.67,8.044666667,28.43333333,37.9,246.2,149.42,4.82,29.60645161,39.2,523.5,190.06,3.115737705,30.46393443,43.6,1247.9,216.6,2.38021978,30.36263736,43.6,1852.75,246.99,2.041239669,29.84958678,43.6,2401.45,300.21,1.988145695,27.88145695,43.6,2709.65,374.39,2.068453039,26.0320442,43.6,2942.7,613.93,1.677404372,19.92295082,43.6,4191.85
2019,fall,Waco,Area 52,Waco_Area 52,9/20/2019,12.95,0.863333333,29.30666667,38.3,245.7,29.11,0.939032258,29.50967742,38.3,515.8,34.16,0.56,29.76393443,38.3,1205.3,115.26,1.266593407,29.3043956,38.3,1756.35,224.64,1.856528926,28.61818182,38.3,2252.7,413.27,2.736887417,27.24437086,38.3,2603.95,542.03,2.994640884,25.54143646,38.3,2833.65,1253.93,3.426038251,18.98387978,38.3,3795
2017,summer,Waco,Area 52,Waco_Area 52,6/15/2017,42.69,2.846,26.38666667,33.7,233.85,120.61,3.890645161,25.24193548,33.7,454.25,146.25,2.397540984,23.09508197,33.7,804.4,276.93,3.043186813,22.1010989,33.7,1110.6,369.14,3.050743802,20.25785124,33.7,1296.65,484.08,3.205827815,18.92119205,33.7,1454.35,497.18,2.746850829,17.56906077,33.7,1595.25,874.92,2.390491803,20.87431694,40.3,4282.55
2018,summer,Waco,Area 52,Waco_Area 52,6/12/2018,0,0,29.91333333,37.2,256.15,30.39,0.980322581,28.2483871,37.2,502.4,83.61,1.370655738,24.08196721,37.2,868.8,157.79,1.733956044,21.52747253,37.2,1094.35,232.2,1.919008264,19.35206612,37.2,1250.9,244.01,1.615960265,16.86291391,37.2,1330.7,289.12,1.597348066,15.16685083,37.2,1389.6,637.14,1.740819672,19.45409836,39.1,4021.05
2019,summer,Waco,Area 52,Waco_Area 52,6/11/2019,42.32,2.821333333,26.32,34.3,234.1,54.9,1.770967742,25.42903226,34.3,459,286.83,4.702131148,22.45901639,34.3,768.95,388.44,4.268571429,20.22857143,34.3,975,426.99,3.528842975,17.51570248,34.3,1065.55,442.9,2.933112583,15.92317881,34.3,1162.2,581.38,3.212044199,14.85524862,34.3,1253,1320.1,3.606830601,19.28934426,43.6,3907.15
2018,spring,Wagley,Airstrip,Wagley_Airstrip,4/22/2018,20.59,1.372666667,14.78666667,34,104.25,50.73,1.636451613,15.62903226,34,230.2,204.44,3.35147541,13.68688525,34,391.85,217.46,2.38967033,11.77692308,34,501.2,228,1.884297521,9.461983471,34,540.25,262.59,1.739006623,9.668211921,34,675.5,291.12,1.60839779,10.4198895,34,866.1,829.96,2.267650273,17.61857923,39.3,3616.85
2019,spring,Wagley,Airstrip,Wagley_Airstrip,4/8/2019,21.03,1.402,15.19333333,29.2,97.75,63.45,2.046774194,14.04193548,29.2,181.85,88.06,1.443606557,10.0295082,29.2,245.4,106.46,1.16989011,9.457142857,29.2,331.4,174.35,1.440909091,8.750413223,29.2,394.75,208.66,1.381854305,8.598013245,29.2,483.3,442.75,2.446132597,9.595027624,29.2,650.65,961.16,2.626120219,17.94590164,43.7,3681.2
2017,fall,Wagley,Airstrip,Wagley_Airstrip,9/17/2017,0,0,23.86666667,37,189.45,59.04,1.904516129,25.10322581,37,431.4,177.66,2.912459016,27.01639344,39.3,1037.85,279.59,3.072417582,27.25384615,39.3,1570.05,386.74,3.196198347,26.54049587,39.3,2002.1,421.3,2.790066225,25.20662252,39.3,2319.1,524.9,2.9,24.18232044,39.3,2605,755.21,2.063415301,19.07103825,39.3,3842.05
2018,fall,Wagley,Airstrip,Wagley_Airstrip,9/19/2018,80.25,5.35,25.22,34,220,96.69,3.119032258,27.32580645,37.6,484,200.03,3.279180328,28.43770492,43.7,1125.05,275.35,3.025824176,29.13626374,43.7,1741.35,310.98,2.570082645,28.97520661,43.7,2295.7,396.72,2.627284768,27.50662252,43.7,2655.25,426.86,2.358342541,25.5359116,43.7,2884.05,784.79,2.144234973,18.57486339,43.7,3955.2
2019,fall,Wagley,Airstrip,Wagley_Airstrip,9/25/2019,5.61,0.374,27.82666667,35.6,235.4,78.86,2.543870968,27.81612903,39.6,480.75,106.84,1.75147541,29.04098361,39.6,1161.45,176.14,1.935604396,28.66483516,39.6,1698.55,348.99,2.884214876,27.75371901,39.6,2148.1,591.6,3.917880795,26.48741722,39.6,2492.4,708.72,3.91558011,24.79116022,39.6,2715.65,1164.61,3.181994536,17.53497268,39.6,3504.45
2017,summer,Wagley,Airstrip,Wagley_Airstrip,6/19/2017,40.36,2.690666667,26.66666667,35.9,229.85,111.25,3.588709677,24.51612903,37.2,418.75,145.81,2.390327869,22.20983607,37.2,767.75,249.41,2.740769231,21.16043956,37.2,1053.65,270.91,2.23892562,19.54380165,37.2,1256.85,296.75,1.965231788,17.97615894,37.2,1404.55,351.88,1.944088398,16.40994475,37.2,1506.65,733.19,2.003251366,19.42213115,40.1,3970.2
2018,summer,Wagley,Airstrip,Wagley_Airstrip,6/16/2018,34.96,2.330666667,29.19333333,39.2,243.6,47.23,1.523548387,27.90645161,39.2,478.1,121.37,1.989672131,24.16065574,39.2,883.9,153.81,1.69021978,21.20769231,39.2,1101.75,317.95,2.62768595,18.84297521,39.2,1256.55,318.24,2.107549669,16.26291391,39.2,1345.9,362.94,2.00519337,14.21270718,39.2,1390.5,789.03,2.155819672,18.11010929,39.3,3785
2018,spring,Wagley,Food,Wagley_Food,4/22/2018,20.59,1.372666667,14.78666667,34,104.25,50.73,1.636451613,15.62903226,34,230.2,204.44,3.35147541,13.68688525,34,391.85,217.46,2.38967033,11.77692308,34,501.2,228,1.884297521,9.461983471,34,540.25,262.59,1.739006623,9.668211921,34,675.5,291.12,1.60839779,10.4198895,34,866.1,829.96,2.267650273,17.61857923,39.3,3616.85
2019,spring,Wagley,Food,Wagley_Food,4/7/2019,21.03,1.402,15.28666667,29.2,99.15,63.45,2.046774194,13.92258065,29.2,180.5,92.95,1.523770492,10.05901639,29.2,247.2,106.46,1.16989011,9.402197802,29.2,328.55,196.1,1.620661157,8.638016529,29.2,386.85,209.33,1.386291391,8.569536424,29.2,479,456.12,2.52,9.618232044,29.2,654.85,961.16,2.626120219,17.93743169,43.7,3683.1
